"title","conference_name","url"
"When Do We Stop Being Human? Prefiguring Nonanthropocentric Thinking","Leonardo - Volume 55 Issue 5",NULL
"Black Hole: Using Black Hole Theory and General Relativity to Create a Data-Driven Light and Sound Sculpture","Leonardo - Volume 55 Issue 5",NULL
"A Transdisciplinary Approach in Art: Translating Physical Trauma into a Geographic Map","Leonardo - Volume 55 Issue 5",NULL
"Slime Mold and Network Imaginaries: An Experimental Approach to Communication","Leonardo - Volume 55 Issue 5",NULL
"Investigating the Effect of Jo-Ha-Kyūon Music Tempos and Kinematics across Cultures: Animation Design for 3D Characters Using Japanese Bunraku Theater","Leonardo - Volume 55 Issue 5",NULL
"Remediated Sites: The Lumen Prize Virtual Gallery as Site of Memory and Digital Assemblage","Leonardo - Volume 55 Issue 5",NULL
"Disruptions, technologically convergent factors and creative activities: defining and delineating musical stuff","Digital Creativity, Volume 35, Issue 1 (2024)",NULL
"Space shaping in the design process for creative coding: a case study in media multiplicities","Digital Creativity, Volume 35, Issue 1 (2024)",NULL
"Inverting the Paradigm: From Art to Granular Science","Leonardo - Volume 55 Issue 5",NULL
"Realism in the Age of the Simulated Image: Two Black Holes","Leonardo - Volume 55 Issue 5",NULL
"Top-Rated LABS Abstracts 2021","Leonardo - Volume 55 Issue 5",NULL
"Demiurge: A Music of Babel","Leonardo - Volume 55 Issue 5",NULL
"The Zone: A Study of Sound Art as Hyperreality","Leonardo - Volume 55 Issue 5",NULL
"Castles versus Cheerleaders: The Clash of Old and New Power Values and Their Effect on the Role of the Conductor","Leonardo - Volume 55 Issue 5",NULL
"A Strata-Based Approach to Discussing Artistic Data Sonification","Leonardo - Volume 55 Issue 5",NULL
"Mapping the Field of Sound Art: René Block’s Diagrammatic Modernism","Leonardo - Volume 55 Issue 5",NULL
"The Leviathan’s Playing: Retrospective on Mediations with Gray Whales in the Ojo de Liebre Lagoon (Mexico)","Leonardo - Volume 55 Issue 5",NULL
"How to Do Things with SVD: Mathematical Tool-Sharing from Physics to Performative Research","Leonardo - Volume 55 Issue 5",NULL
"Networking concert halls, musicians, and interactive textiles: Interwoven Sound Spaces","Digital Creativity, Volume 35, Issue 1 (2024)",NULL
"Aesthetic emotions in a mixed reality gastrosonic experience: an exploratory study","Digital Creativity, Volume 35, Issue 1 (2024)",NULL
"Transformation of Buddhist Mandalas into a Virtual Reality Installation","Leonardo - Volume 55 Issue 3",NULL
"Nanoart and the Moving Image: Shifts in Perception from Optical Microscopy to Nanoscopy","Leonardo - Volume 55 Issue 3",NULL
"Lithobox: Exploring Hybrid Crafting Practices through a Collaboration across Digital Fabrication and Fine Arts","Leonardo - Volume 55 Issue 3",NULL
"Folded Electronic Textiles: Weaving, Knitting, Pleating and Coating Three-Dimensional Sensor Structures","Leonardo - Volume 55 Issue 3",NULL
"Beyond Representation in Virtual Reality: The Abstract Art of Jane LaFarge Hamill and Kevin Mack","Leonardo - Volume 55 Issue 3",NULL
"Animation, Theory of Mind and Humanoid Robots: Creating a Social Robot Video Task","Leonardo - Volume 55 Issue 3",NULL
"Chromatophony: A Potential Application of Living Images in the Pixel Era","Leonardo - Volume 55 Issue 3",NULL
"Architecture of the Avant-Apocalypse: Preservation beyond Preservation of the Species","Leonardo - Volume 55 Issue 3",NULL
"The Soundlapse Project: Exploring Spatiotemporal Features of Wetland Soundscapes","Leonardo - Volume 55 Issue 3",NULL
"Cybernetic Performance Ecosystems: The Im-Medea Cycle","Leonardo - Volume 55 Issue 3",NULL
"Beyond Neurocinematics: Investigating Biased Social Perception through Collaboration between Neuroscience and Filmmaking","Leonardo - Volume 55 Issue 3",NULL
"Constructive Friction Creates a Third Space for Art/Science Collaborations","Leonardo - Volume 55 Issue 3",NULL
"Science and Art: Transcreation: Introduction to Special Section: Transcreation and Accessibility","Leonardo - Volume 55 Issue 3",NULL
"The Tactile Comics of Shapereader","Leonardo - Volume 55 Issue 3",NULL
"Moving from Accessible Filmmaking toward Creative Media Accessibility","Leonardo - Volume 55 Issue 3",NULL
"Exploring 4D Image Sets of Early Heart Development Using Gesture and an Immersive, Spatial Operating Environment","Leonardo - Volume 55 Issue 2",NULL
"The Data Imaginaries of Climate Art: The Manifest Data Project","Leonardo - Volume 55 Issue 2",NULL
"Who (or What) Is an AI Artist?","Leonardo - Volume 55 Issue 2",NULL
"Mathematical Inspiration for Color Choices in Oblique, Open-Work Weaving","Leonardo - Volume 55 Issue 2",NULL
"The Flesh of Imagination: Locating Materiality in Biology-Inspired Visual Art","Leonardo - Volume 55 Issue 2",NULL
"Art as a Future-Generating Machine: Rheinberger’s Experimentalism in Practice-Based Arts Methodologies","Leonardo - Volume 55 Issue 2",NULL
"The NFT memento: digital thingness and NFTs in exhibition design","Digital Creativity, Volume 34, Issue 4 (2023)",NULL
"The Boca Bauhaus Marcel Breuer, BRiC and Lynn University’s NFT museum","Digital Creativity, Volume 34, Issue 4 (2023)",NULL
"Reading computer-generated texts: examining code as a reading strategy","Digital Creativity, Volume 34, Issue 4 (2023)",NULL
"Coherent visual design through attribute-specific feedback: a hybrid approach to intelligent design agents","Digital Creativity, Volume 34, Issue 4 (2023)",NULL
"An acceptance model of digital education in intangible cultural heritage based on cultural awareness","Digital Creativity, Volume 34, Issue 4 (2023)",NULL
"Generating Facial Character: A Systematic Method Accumulating Expressive Histories","Leonardo - Volume 55 Issue 2",NULL
"Transdesign: A Prospective Exercise on Design Transformation","Leonardo - Volume 55 Issue 2",NULL
"Observations on Performing Sine Waves with an Oscillator Ensemble","Leonardo - Volume 55 Issue 2",NULL
"The Multi-Tuned Piano: Keyboard Music without a Tuning System","Leonardo - Volume 55 Issue 2",NULL
"Embodied Composition: Composing the Body with Sound","Leonardo - Volume 55 Issue 2",NULL
"Horizons of the Image: Interweaving Photography, Collage and the Digital Realm","Leonardo - Volume 55 Issue 2",NULL
"The New York Digital Salon: A Memoir","Leonardo - Volume 55 Issue 2",NULL
"Ruptures and Wrong-Footings: Destabilizing Disciplinary Cultures","Leonardo - Volume 55 Issue 2",NULL
"Beyond Service-Subordination: Materials Experimentation in an Art-Science Collaboration","Leonardo - Volume 55 Issue 2",NULL
"Chat-HI: Exploring Indian National Identity Through Machine-Generated Text","Leonardo - Volume 55 Issue 1",NULL
"Digital Oceans and Algorithmic Castaways","Leonardo - Volume 55 Issue 1",NULL
"LASER—An Introduction","Leonardo - Volume 55 Issue 1",NULL
"Liverpool LASER Talks: A Community “Studio-Laboratory”?","Leonardo - Volume 55 Issue 1",NULL
"Aesthetics of Turntable Art","Leonardo - Volume 55 Issue 1",NULL
"Games, Music and Ludus Melothedicus","Leonardo - Volume 55 Issue 1",NULL
"Karel Nel and COSMOS: A Far-Reaching Artist-in-Residence Collaboration","Leonardo - Volume 55 Issue 1",NULL
"Abstracts from the Spectra 2018 Symposium Part 8: Submolecular","Leonardo - Volume 55 Issue 1",NULL
"Abstracts from the Spectra 2018 Symposium Part 9: Empathy","Leonardo - Volume 55 Issue 1",NULL
"In the Circle of Sense and Nonsense: Through a Mathematical Model of Meaning","Leonardo - Volume 55 Issue 1",NULL
"Constructing an Artworld Influencer Network by Mining Social Media","Leonardo - Volume 55 Issue 1",NULL
"Composing and Performing Complex Systems: From the Quantum to the Cosmological","Leonardo - Volume 55 Issue 1",NULL
"Art, Science and Anthropology: Co-Creating Knowledge and Building Peace in Colombia","Leonardo - Volume 55 Issue 1",NULL
"A Computational Study of Empty Space Ratios in Chinese Landscape Painting, 618–2011","Leonardo - Volume 55 Issue 1",NULL
"Art Exists Because the Viewer Exists: How François Morellet’s Triple X Neon Influences Postural Control and Subjective Aesthetic Appreciation","Leonardo - Volume 55 Issue 1",NULL
"Representing Hierarchies of Visual Regard in Eye-Tracking Analysis","Leonardo - Volume 55 Issue 1",NULL
"A Machine Learning Application Based on Giorgio Morandi Still-Life Paintings to Assist Artists in the Choice of 3D Compositions","Leonardo - Volume 55 Issue 1",NULL
"From Structure to Atoms: From Compression/Tension Systems to a Molecular Tensegrity","Leonardo - Volume 54 Issue 6",NULL
"SOS—TheSpace Option Star: Addressing the Energy Dilemma","Leonardo - Volume 54 Issue 6",NULL
"How Choreostorming Informs Thinking in Molecular Genetics and Cancer Biology","Leonardo - Volume 54 Issue 6",NULL
"Slow Looking at Slow Art: The Work of Pierre Bonnard","Leonardo - Volume 54 Issue 6",NULL
"A Neural Network Looks at Leonardo’s(?) Salvator Mundi","Leonardo - Volume 54 Issue 6",NULL
"Gastronomic Algorithms: Artistic and Sensory Exploration of Alain Passard’s Michelin Plates in the Manner of Giuseppe Arcimboldo with GANs","Leonardo - Volume 54 Issue 6",NULL
"Pareidolia and the Pitfalls of Subjective Interpretation of Ambiguous Images in Art History","Leonardo - Volume 54 Issue 6",NULL
"The Choreography of the Creative Process: Drawing in Time and Space","Leonardo - Volume 54 Issue 6",NULL
"The Missing Female Homunculus","Leonardo - Volume 54 Issue 6",NULL
"Designing Location-Specific 3D-Printed Vessels Using Mobile-Based Multisensor Data Fusion","Leonardo - Volume 54 Issue 6",NULL
"Citizen Surgery: A Framework for Uncanny Operations","Leonardo - Volume 54 Issue 6",NULL
"The Second International Electrography and Copy Art Biennial, Valencia, Spain, 1988: The Beginning of the Digital Graphics Age","Leonardo - Volume 54 Issue 6",NULL
"The Science of Art: Visuality at a Disciplinary Crossroads: Introduction to Special Section","Leonardo - Volume 54 Issue 6",NULL
"Soap Bubbles Between Art & Science","Leonardo - Volume 54 Issue 6",NULL
"The Fragmentation of Vision","Leonardo - Volume 54 Issue 6",NULL
"How Do Competitive Neurocognitive Processes Contribute to Artistic Cognition? The Andras-Effect","Leonardo - Volume 54 Issue 6",NULL
"Liquid Crystals, Theories of Life and Visual Perception in the Russian Avant-Garde","Leonardo - Volume 54 Issue 6",NULL
"Remembering “Things that Happened the Week After Next”: Reverse Time in Dreams, Art and Time Travel","Leonardo - Volume 54 Issue 6",NULL
"Being Formal without Being a Formalist","Leonardo - Volume 54 Issue 6",NULL
"Generating Rhythmic Graphic Patterns and Paul Klee’s Concept of the Active Line","Leonardo - Volume 54 Issue 6",NULL
"Pending recognition of media art: a case study of themes in media art festivals 2006–2021","Digital Creativity, Volume 34, Issue 3 (2023)",NULL
"Artificial intelligence as relational artifacts in creative learning","Digital Creativity, Volume 34, Issue 3 (2023)",NULL
"From concept to space: a new perspective on AIGC-involved attribute translation","Digital Creativity, Volume 34, Issue 3 (2023)",NULL
"Curious spectatorship in the age of deepfakes","Digital Creativity, Volume 34, Issue 3 (2023)",NULL
"Planet Anima: a virtual graduation experience in the metaverse","Digital Creativity, Volume 34, Issue 3 (2023)",NULL
"A Nest for Art and Science","Leonardo - Volume 54 Issue 5",NULL
"Narcissus and Echo: Reflections on an Art-Science Collaboration","Leonardo - Volume 54 Issue 5",NULL
"Apprehending the Environment: Watersheds of Art and Science","Leonardo - Volume 54 Issue 5",NULL
"Reflections on Pushing Against the Watershed: A Live Video Streamed Art Performance","Leonardo - Volume 54 Issue 5",NULL
"The Theory of Non-Theory: Mindful Art Walks and Healthier Futures","Leonardo - Volume 54 Issue 5",NULL
"Traces of The Spruit","Leonardo - Volume 54 Issue 5",NULL
"Acid Love: Mines, Remediation and Ensembles of the Witwatersrand","Leonardo - Volume 54 Issue 5",NULL
"Below the Sediments: Dissecting Water Alienation in the Semi-Desert Region of the Karoo, South Africa","Leonardo - Volume 54 Issue 5",NULL
"Paradise Fallen: Islands, Archipelagos and Xenoepistemics","Leonardo - Volume 54 Issue 5",NULL
"Abstracts from the Spectra 2018 Symposium Part 2: Visualization","Leonardo - Volume 54 Issue 5",NULL
"Earth-Centered Communication Technology: Lichen as a Model Interface","Leonardo - Volume 54 Issue 5",NULL
"Volumetric Reconstructions of Found Footage: Stressing the Nonidentity of 3D Replicas","Leonardo - Volume 54 Issue 5",NULL
"Tracking the Loving Gaze","Leonardo - Volume 54 Issue 5",NULL
"DIY (Do-It-Yourself) Electronics, Coin-Operated Relic Boxes and Techno-Animist Shrines","Leonardo - Volume 54 Issue 5",NULL
"Artists’ Note: SEEC: Photography at the Speed of Light","Leonardo - Volume 54 Issue 5",NULL
"How Music AI Is Useful: Engagements with Composers, Performers, and Audiences","Leonardo - Volume 54 Issue 5",NULL
"Exploratory Discoveries from Eye-Tracking Tests of Wertheimer’s Gestalt Patterns","Leonardo - Volume 54 Issue 5",NULL
"Light Mantle: Quantifying Daylight Perception in Edward Hopper’s Spaces","Leonardo - Volume 54 Issue 5",NULL
"Top-Rated LABS Abstracts 2020","Leonardo - Volume 54 Issue 5",NULL
"Art, Censorship and Nuclear Warfare","Leonardo - Volume 54 Issue 5",NULL
"Is There a Place in Human Consciousness Where Surveillance Cannot Go? Noor: A Brain Opera","Leonardo - Volume 54 Issue 5",NULL
"Abstracts from the Spectra 2018 Symposium Part 3: Nano-Optics","Leonardo - Volume 54 Issue 5",NULL
"Abstracts from the Spectra 2018 Symposium Part 4: Interspecies","Leonardo - Volume 54 Issue 5",NULL
"A New Creativity Agenda","Leonardo - Volume 54 Issue 4",NULL
"Memory Machines: Infrastructural Performance as an Art Method","Leonardo - Volume 54 Issue 4",NULL
"Procedurally Generated Artworks Based on Multiple Sequence Alignment of Orthologous Gene Copies","Leonardo - Volume 54 Issue 4",NULL
"Representing Theoretical Physics Research in and on Ceramics","Leonardo - Volume 54 Issue 4",NULL
"Soma-Based Nonphysical Instrument Design in Electronic Music Performance","Leonardo - Volume 54 Issue 4",NULL
"Endless Forms Most Beautiful: A Garden Shows That Cancer Is a Part of Life","Leonardo - Volume 54 Issue 4",NULL
"Crypto Art: A Decentralized View","Leonardo - Volume 54 Issue 4",NULL
"Perception as Media: Reconsidering the Arts and Neurotechnology","Leonardo - Volume 54 Issue 4",NULL
"Artistic Portraits of Strange-Face Illusions Produced through Eye-to-Eye Gazing in Dyads or Mirror-Gazing","Leonardo - Volume 54 Issue 4",NULL
"An Optimized Nontoxic Electrolytic Etching Procedure for Fine Art Printmaking","Leonardo - Volume 54 Issue 4",NULL
"The Computer-Based Generation of Fonts in the Style of Kandinsky","Leonardo - Volume 54 Issue 4",NULL
"Advancing the Use of Games as a Model for Scientific Practice","Leonardo - Volume 54 Issue 4",NULL
"The Immersive Guitar Project: Imagining Possibilities for Enriching Audience Experience through Architectural Innovation","Leonardo - Volume 54 Issue 4",NULL
"Bernard Stiegler, la technique, la culture et le temps: Une introduction à l’œuvre","Leonardo - Volume 54 Issue 4",NULL
